time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
7.737000355,TRACKING,,0.003599604,1,0.033240395,0.000000357,-0.066377711,0.000000000,0.000000000,0.050000000,-0.033237217,-0.000000682,-0.116378619,0.121031796,0.002377040
7.747928655,TRACKING,,0.001622617,1,0.033053669,0.000000353,-0.065817418,0.000000000,0.000000000,0.050000000,-0.033050727,-0.000000675,-0.115818258,0.120441767,0.002300272
7.760049811,TRACKING,,0.000370135,1,0.032832670,0.000000351,-0.065156812,0.000000000,0.000000000,0.050000000,-0.032829956,-0.000000663,-0.115157586,0.119745879,0.002224921
7.768949189,TRACKING,,0.010520032,1,0.032832670,0.000000351,-0.065156812,0.000000000,0.000000000,0.050000000,-0.032829956,-0.000000663,-0.115157586,0.119745879,0.002224921
7.784373484,TRACKING,,0.000315453,1,0.032425417,0.000000346,-0.063933566,0.000000000,0.000000000,0.050000000,-0.032423183,-0.000000641,-0.113934202,0.118457862,0.002073771
7.793584912,TRACKING,,0.000078060,1,0.032425417,0.000000346,-0.063933566,0.000000000,0.000000000,0.050000000,-0.032423183,-0.000000641,-0.113934202,0.118457862,0.002073771
7.804733240,TRACKING,,0.000145796,1,0.032176822,0.000000343,-0.063190505,0.000000000,0.000000000,0.050000000,-0.032174814,-0.000000626,-0.113191076,0.117675139,0.002000604
7.814192426,TRACKING,,0.010199997,1,0.031993317,0.000000341,-0.062640920,0.000000000,0.000000000,0.050000000,-0.031991468,-0.000000614,-0.112641445,0.117096324,0.001949354
7.822701569,TRACKING,,0.002975412,1,0.031783922,0.000000338,-0.062014124,0.000000000,0.000000000,0.050000000,-0.031782246,-0.000000600,-0.112014600,0.116436170,0.001893109
7.833507118,TRACKING,,0.004531603,1,0.031590736,0.000000335,-0.061435425,0.000000000,0.000000000,0.050000000,-0.031589255,-0.000000587,-0.111435845,0.115826718,0.001834091
7.844067785,TRACKING,,0.003156295,1,0.031402151,0.000000332,-0.060870119,0.000000000,0.000000000,0.050000000,-0.031400849,-0.000000573,-0.110870488,0.115231412,0.001780590
7.853124355,TRACKING,,0.004014856,1,0.031202213,0.000000329,-0.060270616,0.000000000,0.000000000,0.050000000,-0.031201091,-0.000000558,-0.110270933,0.114600117,0.001727497
7.864832996,TRACKING,,0.004163052,1,0.031202213,0.000000329,-0.060270616,0.000000000,0.000000000,0.050000000,-0.031201091,-0.000000558,-0.110270933,0.114600117,0.001727497
7.873511038,TRACKING,,0.002183735,1,0.030841009,0.000000324,-0.059186569,0.000000000,0.000000000,0.050000000,-0.030840189,-0.000000530,-0.109186801,0.113458692,0.001640281
7.884177772,TRACKING,,0.004695110,1,0.030663896,0.000000321,-0.058654882,0.000000000,0.000000000,0.050000000,-0.030663216,-0.000000516,-0.108655074,0.112898884,0.001601116
7.894355592,TRACKING,,0.004297519,1,0.030476568,0.000000318,-0.058092566,0.000000000,0.000000000,0.050000000,-0.030476026,-0.000000501,-0.108092719,0.112306830,0.001562416
7.905831729,TRACKING,,0.001582921,1,0.030240461,0.000000315,-0.057384165,0.000000000,0.000000000,0.050000000,-0.030240087,-0.000000482,-0.107384271,0.111560945,0.001516870
7.914587519,TRACKING,,0.000327251,1,0.030033329,0.000000311,-0.056761603,0.000000000,0.000000000,0.050000000,-0.030033101,-0.000000464,-0.106761667,0.110905548,0.001479527
7.926159772,TRACKING,,0.010442903,1,0.030033329,0.000000311,-0.056761603,0.000000000,0.000000000,0.050000000,-0.030033101,-0.000000464,-0.106761667,0.110905548,0.001479527
7.934227469,TRACKING,,0.003176887,1,0.029824436,0.000000308,-0.056135766,0.000000000,0.000000000,0.050000000,-0.029824301,-0.000000447,-0.106135804,0.110246532,0.001445912
7.945838968,TRACKING,,0.004956584,1,0.029622235,0.000000304,-0.055529569,0.000000000,0.000000000,0.050000000,-0.029622224,-0.000000429,-0.105529572,0.109608242,0.001412990
7.955741563,TRACKING,,0.006898737,1,0.029445280,0.000000301,-0.054998375,0.000000000,0.000000000,0.050000000,-0.029445368,-0.000000414,-0.104998350,0.109048994,0.001386019
7.965090770,TRACKING,,0.003145921,1,0.029240813,0.000000298,-0.054384723,0.000000000,0.000000000,0.050000000,-0.029241004,-0.000000396,-0.104384669,0.108402931,0.001356570
7.976636029,TRACKING,,0.004396137,1,0.029053517,0.000000294,-0.053822023,0.000000000,0.000000000,0.050000000,-0.029053799,-0.000000379,-0.103821944,0.107810572,0.001331101
7.985359162,TRACKING,,0.002346360,1,0.028876039,0.000000291,-0.053288537,0.000000000,0.000000000,0.050000000,-0.028876399,-0.000000364,-0.103288437,0.107248998,0.001307893
